userId,username,role,csvExists,dbExists,identityMatch,roleMatch,statusMatch,departmentMatch,academicMatch,overallStatus
EEE2025A024,eee2025a024,STUDENT,true,true,true,true,true,true,true,PASS
EEE2025A025,eee2025a025,STUDENT,true,true,true,true,true,true,true,PASS
EEE2025A026,eee2025a026,STUDENT,true,true,true,true,true,true,true,PASS
EEE2025A027,eee2025a027,STUDENT,true,true,true,true,true,true,true,PASS
EEE2025A028,eee2025a028,STUDENT,true,true,true,true,true,true,true,PASS
EEE2025A029,eee2025a029,STUDENT,true,true,true,true,true,true,true,PASS
EEE2025A030,eee2025a030,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A001,eee2024a001,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A002,eee2024a002,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A003,eee2024a003,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A004,eee2024a004,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A005,eee2024a005,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A006,eee2024a006,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A007,eee2024a007,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A008,eee2024a008,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A009,eee2024a009,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A010,eee2024a010,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A011,eee2024a011,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A012,eee2024a012,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A013,eee2024a013,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A014,eee2024a014,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A015,eee2024a015,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A016,eee2024a016,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A017,eee2024a017,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A018,eee2024a018,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A019,eee2024a019,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A020,eee2024a020,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A021,eee2024a021,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A022,eee2024a022,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A023,eee2024a023,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A024,eee2024a024,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A025,eee2024a025,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A026,eee2024a026,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A027,eee2024a027,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A028,eee2024a028,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A029,eee2024a029,STUDENT,true,true,true,true,true,true,true,PASS
EEE2024A030,eee2024a030,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A001,eee2023a001,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A002,eee2023a002,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A003,eee2023a003,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A004,eee2023a004,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A005,eee2023a005,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A006,eee2023a006,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A007,eee2023a007,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A008,eee2023a008,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A009,eee2023a009,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A010,eee2023a010,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A011,eee2023a011,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A012,eee2023a012,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A013,eee2023a013,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A014,eee2023a014,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A015,eee2023a015,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A016,eee2023a016,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A017,eee2023a017,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A018,eee2023a018,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A019,eee2023a019,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A020,eee2023a020,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A021,eee2023a021,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A022,eee2023a022,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A023,eee2023a023,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A024,eee2023a024,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A025,eee2023a025,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A026,eee2023a026,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A027,eee2023a027,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A028,eee2023a028,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A029,eee2023a029,STUDENT,true,true,true,true,true,true,true,PASS
EEE2023A030,eee2023a030,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A001,ece2026a001,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A002,ece2026a002,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A003,ece2026a003,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A004,ece2026a004,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A005,ece2026a005,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A006,ece2026a006,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A007,ece2026a007,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A008,ece2026a008,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A009,ece2026a009,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A010,ece2026a010,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A011,ece2026a011,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A012,ece2026a012,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A013,ece2026a013,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A014,ece2026a014,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A015,ece2026a015,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A016,ece2026a016,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A017,ece2026a017,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A018,ece2026a018,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A019,ece2026a019,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A020,ece2026a020,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A021,ece2026a021,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A022,ece2026a022,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A023,ece2026a023,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A024,ece2026a024,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A025,ece2026a025,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A026,ece2026a026,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A027,ece2026a027,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A028,ece2026a028,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A029,ece2026a029,STUDENT,true,true,true,true,true,true,true,PASS
ECE2026A030,ece2026a030,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A001,ece2025a001,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A002,ece2025a002,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A003,ece2025a003,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A004,ece2025a004,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A005,ece2025a005,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A006,ece2025a006,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A007,ece2025a007,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A008,ece2025a008,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A009,ece2025a009,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A010,ece2025a010,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A011,ece2025a011,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A012,ece2025a012,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A013,ece2025a013,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A014,ece2025a014,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A015,ece2025a015,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A016,ece2025a016,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A017,ece2025a017,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A018,ece2025a018,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A019,ece2025a019,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A020,ece2025a020,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A021,ece2025a021,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A022,ece2025a022,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A023,ece2025a023,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A024,ece2025a024,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A025,ece2025a025,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A026,ece2025a026,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A027,ece2025a027,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A028,ece2025a028,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A029,ece2025a029,STUDENT,true,true,true,true,true,true,true,PASS
ECE2025A030,ece2025a030,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A001,ece2024a001,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A002,ece2024a002,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A003,ece2024a003,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A004,ece2024a004,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A005,ece2024a005,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A006,ece2024a006,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A007,ece2024a007,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A008,ece2024a008,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A009,ece2024a009,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A010,ece2024a010,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A011,ece2024a011,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A012,ece2024a012,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A013,ece2024a013,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A014,ece2024a014,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A015,ece2024a015,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A016,ece2024a016,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A017,ece2024a017,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A018,ece2024a018,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A019,ece2024a019,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A020,ece2024a020,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A021,ece2024a021,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A022,ece2024a022,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A023,ece2024a023,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A024,ece2024a024,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A025,ece2024a025,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A026,ece2024a026,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A027,ece2024a027,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A028,ece2024a028,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A029,ece2024a029,STUDENT,true,true,true,true,true,true,true,PASS
ECE2024A030,ece2024a030,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A001,ece2023a001,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A002,ece2023a002,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A003,ece2023a003,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A004,ece2023a004,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A005,ece2023a005,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A006,ece2023a006,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A007,ece2023a007,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A008,ece2023a008,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A009,ece2023a009,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A010,ece2023a010,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A011,ece2023a011,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A012,ece2023a012,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A013,ece2023a013,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A014,ece2023a014,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A015,ece2023a015,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A016,ece2023a016,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A017,ece2023a017,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A018,ece2023a018,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A019,ece2023a019,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A020,ece2023a020,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A021,ece2023a021,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A022,ece2023a022,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A023,ece2023a023,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A024,ece2023a024,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A025,ece2023a025,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A026,ece2023a026,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A027,ece2023a027,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A028,ece2023a028,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A029,ece2023a029,STUDENT,true,true,true,true,true,true,true,PASS
ECE2023A030,ece2023a030,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A001,mech2026a001,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A002,mech2026a002,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A003,mech2026a003,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A004,mech2026a004,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A005,mech2026a005,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A006,mech2026a006,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A007,mech2026a007,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A008,mech2026a008,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A009,mech2026a009,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A010,mech2026a010,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A011,mech2026a011,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A012,mech2026a012,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A013,mech2026a013,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A014,mech2026a014,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A015,mech2026a015,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A016,mech2026a016,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A017,mech2026a017,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A018,mech2026a018,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A019,mech2026a019,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A020,mech2026a020,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A021,mech2026a021,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A022,mech2026a022,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A023,mech2026a023,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A024,mech2026a024,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A025,mech2026a025,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A026,mech2026a026,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A027,mech2026a027,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A028,mech2026a028,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A029,mech2026a029,STUDENT,true,true,true,true,true,true,true,PASS
MECH2026A030,mech2026a030,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A001,mech2025a001,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A002,mech2025a002,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A003,mech2025a003,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A004,mech2025a004,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A005,mech2025a005,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A006,mech2025a006,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A007,mech2025a007,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A008,mech2025a008,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A009,mech2025a009,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A010,mech2025a010,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A011,mech2025a011,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A012,mech2025a012,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A013,mech2025a013,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A014,mech2025a014,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A015,mech2025a015,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A016,mech2025a016,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A017,mech2025a017,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A018,mech2025a018,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A019,mech2025a019,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A020,mech2025a020,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A021,mech2025a021,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A022,mech2025a022,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A023,mech2025a023,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A024,mech2025a024,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A025,mech2025a025,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A026,mech2025a026,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A027,mech2025a027,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A028,mech2025a028,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A029,mech2025a029,STUDENT,true,true,true,true,true,true,true,PASS
MECH2025A030,mech2025a030,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A001,mech2024a001,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A002,mech2024a002,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A003,mech2024a003,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A004,mech2024a004,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A005,mech2024a005,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A006,mech2024a006,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A007,mech2024a007,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A008,mech2024a008,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A009,mech2024a009,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A010,mech2024a010,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A011,mech2024a011,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A012,mech2024a012,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A013,mech2024a013,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A014,mech2024a014,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A015,mech2024a015,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A016,mech2024a016,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A017,mech2024a017,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A018,mech2024a018,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A019,mech2024a019,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A020,mech2024a020,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A021,mech2024a021,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A022,mech2024a022,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A023,mech2024a023,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A024,mech2024a024,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A025,mech2024a025,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A026,mech2024a026,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A027,mech2024a027,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A028,mech2024a028,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A029,mech2024a029,STUDENT,true,true,true,true,true,true,true,PASS
MECH2024A030,mech2024a030,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A001,mech2023a001,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A002,mech2023a002,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A003,mech2023a003,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A004,mech2023a004,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A005,mech2023a005,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A006,mech2023a006,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A007,mech2023a007,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A008,mech2023a008,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A009,mech2023a009,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A010,mech2023a010,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A011,mech2023a011,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A012,mech2023a012,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A013,mech2023a013,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A014,mech2023a014,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A015,mech2023a015,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A016,mech2023a016,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A017,mech2023a017,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A018,mech2023a018,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A019,mech2023a019,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A020,mech2023a020,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A021,mech2023a021,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A022,mech2023a022,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A023,mech2023a023,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A024,mech2023a024,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A025,mech2023a025,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A026,mech2023a026,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A027,mech2023a027,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A028,mech2023a028,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A029,mech2023a029,STUDENT,true,true,true,true,true,true,true,PASS
MECH2023A030,mech2023a030,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A001,agri2026a001,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A002,agri2026a002,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A003,agri2026a003,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A004,agri2026a004,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A005,agri2026a005,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A006,agri2026a006,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A007,agri2026a007,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A008,agri2026a008,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A009,agri2026a009,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A010,agri2026a010,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A011,agri2026a011,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A012,agri2026a012,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A013,agri2026a013,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A014,agri2026a014,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A015,agri2026a015,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A016,agri2026a016,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A017,agri2026a017,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A018,agri2026a018,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A019,agri2026a019,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A020,agri2026a020,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A021,agri2026a021,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A022,agri2026a022,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A023,agri2026a023,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A024,agri2026a024,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A025,agri2026a025,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A026,agri2026a026,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A027,agri2026a027,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A028,agri2026a028,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A029,agri2026a029,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2026A030,agri2026a030,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A001,agri2025a001,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A002,agri2025a002,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A003,agri2025a003,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A004,agri2025a004,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A005,agri2025a005,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A006,agri2025a006,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A007,agri2025a007,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A008,agri2025a008,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A009,agri2025a009,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A010,agri2025a010,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A011,agri2025a011,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A012,agri2025a012,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A013,agri2025a013,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A014,agri2025a014,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A015,agri2025a015,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A016,agri2025a016,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A017,agri2025a017,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A018,agri2025a018,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A019,agri2025a019,STUDENT,true,true,true,true,true,true,true,PASS
